locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"Ulaangom (Uvs Province, Ulaangom District, Chandman Uul)",JeongWarinnerCell2020; WangReichNature2021,2,"5,000-2,000 BP",20,149,0.2629217207431793,49.999824,92.03337200000001,asia,7923.489321649415
"Tarquinia Civita (Lazio, Viterbo)",BagnascoStoddartSciRep2024,2,"5,000-2,000 BP",5,10,0.26297709345817566,42.251,11.756,europe,5053.881618558861
"Turgen-2 (Almaty Region, Enbekshikazakh District)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",4,6,0.26312553882598877,43.22005,77.84759,asia,6813.944300418085
"Beniamin (Shirak Province, Akhuryan Municipality)",AntonioPritchardeLife2024,2,"5,000-2,000 BP",7,21,0.2631525695323944,40.6885,43.84930000000001,asia,4106.958638665686
"Karmir Blur (Yerevan, Shengavit District, Teishebaini)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,22,0.2631561756134033,40.153888,44.45336600000001,asia,4107.730033242676
"Kuriki Höyük (Southeast Turkey, Batman)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,13,0.26316407322883606,37.79,41.01,asia,3710.908913752898
Gonur (Mary Region),NarasimhanReichScience2019,2,"5,000-2,000 BP",47,141,0.26316583156585693,38.21227999999999,62.03443000000002,asia,5429.389447714067
"Lilybaeum-Tribunale (Sicily, Trapani, Marsala)",RingbauerReichNature2025,2,"5,000-2,000 BP",4,6,0.2631953954696655,37.806639,12.440062,europe,5079.7892323172855
"Marsala (Sicily, Trapani)",RingbauerReichNature2025,2,"5,000-2,000 BP",6,9,0.2633286416530609,37.865,12.49,europe,5073.478228338777
"Villamar (Sardinia, South Sardinia)",MarcusNovembreNatComm2020,2,"5,000-2,000 BP",6,11,0.26335155963897705,39.618016000000004,8.958117,europe,5317.328745301387
"Lori-Berd (Lori Province, Lori Berd Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,5,0.26343730092048645,41.0043068,44.429164,asia,4166.771333754945
"Sarukhan (Gegharkunik Province, Gavar Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,28,0.26376885175704956,40.29221,45.130679,asia,4162.507857473256
Aymyrlyg (Tuva),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",12,50,0.26377803087234497,51.533277,94.273822,asia,8080.39234588846
Carthage (Tunis),AkbariReichNature2026; RingbauerReichNature2025,2,"5,000-2,000 BP",21,147,0.2640247344970703,36.871772279999995,10.345020220000002,africa,4165.868264586533
"Butkara II (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.26403477787971497,34.765842,72.349133,asia,6337.439160875816
"Udegram (Khyber Pakhtunkwa, Swat Valley, Babozai tahsil)",NarasimhanReichScience2019,2,"5,000-2,000 BP",16,103,0.2644609212875366,34.743194,72.314217,asia,6334.433206744535
"Keti (Shirak Province, Akhuryan Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",4,6,0.26453590393066406,40.8716,43.8445,asia,4120.259396254503
"Hasanlu (West Azerbaijan Province, Naqadeh County)",AkbariReichNature2026; BroushakiBurgerScience2016; LazaridisReichScience2022,2,"5,000-2,000 BP",22,231,0.2646051049232483,37.004949,45.459021,asia,3993.8302314386647
Chersonesus_City (Chersonesus_City),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",6,15,0.2647656202316284,44.612303,33.490308,europe,4300.003787909252
"Loebanr (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",38,666,0.2648025155067444,34.751461000000006,72.40193600000003,asia,6342.363251535028
"Abusanteer (Xinjiang, Yili Region, Chabuchaer (Qapqal) County)",KumarFuScience2022,2,"5,000-2,000 BP",6,15,0.2648202180862427,43.80700000000001,80.81,asia,7055.907900557095
"Katelai (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",33,418,0.26525431871414185,34.765843,72.349133,asia,6337.439153115176
"Dinkha Tepe (West Azerbaijan, Ashnavieh)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",14,91,0.2652815878391266,37.007863349999994,45.16575874,asia,3970.6285157637403
"Aligrama (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",5,10,0.2654896378517151,34.804894,72.318169,asia,6334.317788255818
"Tell-Ezero (Sliven Province, Nova Zagora Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,6,0.2656204402446747,42.462247,26.025931000000003,europe,3929.432215719181
"Barikot (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.265641450881958,34.757006,72.362381,asia,6338.715142586966
"Saidu Sharif (Khyber Pakhtunkwa, Swat Valley)",NarasimhanReichScience2019,2,"5,000-2,000 BP",12,55,0.266082227230072,34.757005,72.36238000000002,asia,6338.715059254046
"Villaricos (Andalusia, Almería, Cuevas del Almazora)",AkbariReichNature2026; RingbauerReichNature2025,2,"5,000-2,000 BP",7,20,0.26654085516929626,37.24700000000001,-1.7768,europe,6288.08492481059
"Gishimangeda Cave (Karatu District, Eyasi Basin)",LipsonPrendergastNature2022; PrendergastReichScience2019,2,"5,000-2,000 BP",7,19,0.2786000967025757,-3.4759999999999995,35.348000000000006,africa,1418.0725821504154
Naivasha Burial Ground (Nakuru County),PrendergastReichScience2019,2,"5,000-2,000 BP",5,10,0.2796792984008789,-0.663,36.41,africa,1088.816476190989
"Playa Del Mango (Granma Province, Cauto River Basin)",NägeleSchroederScience2020,3,"2,000-500 BP",8,28,0.17084446549415588,20.554,-76.985833,americas,20502.72590547766
"Cueva Del Perico 1 (Western Cuba, Pinar Del Rio)",NägeleSchroederScience2020,3,"2,000-500 BP",7,6,0.17102771997451782,22.958175000000004,-83.274964,americas,19902.61652775962
"Canimar Abajo (Northwestern Cuba, Matanzas)",NägeleSchroederScience2020,3,"2,000-500 BP",18,153,0.1733178198337555,23.038,-81.49700000000001,americas,20003.3330469083
"Norwich (England, Norwich, Chapelfield Shopping Center, well shaft)",BraceBarnesCurrBiol2022,3,"2,000-500 BP",6,13,0.17617887258529663,52.625550999999994,1.291518,europe,6086.059310348708
"Punta de la Peña 9 (Catamarca Province, Antofagasta de la Sierra Dpto.)",Maravall-LópezNoresNature2025,3,"2,000-500 BP",5,10,0.18987852334976196,-26.03,-67.34,americas,25442.00427066758
"CA-SRI-2B (California, Santa Rosa Island, Skull Gulch)",NakatsukaReichNature2023,3,"2,000-500 BP",5,10,0.19026979804039001,34.001891,-120.1925,americas,17069.21058517711
"Macao (Eastern, Altagracia, Higüey)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.19431738555431366,18.77917,-68.527222,americas,21193.588298740226
"San Clemente Island (California, Los Angeles County)",NakatsukaReichNature2023; ScheibKivisildScience2018,3,"2,000-500 BP",9,36,0.19459927082061768,32.9,-118.5,americas,17232.166369285114
California (Santa Cruz Island),ScheibKivisildScience2018,3,"2,000-500 BP",13,32,0.19490188360214233,34.00361099999999,-119.72639000000001,americas,17081.196096236574
San Nicolas Island (California),ScheibKivisildScience2018,3,"2,000-500 BP",9,29,0.1957438439130783,33.245211,-119.49956100000001,americas,17168.005471969034
"Best Sunshine Casino (Northern Mariana Islands, Saipan, Garapan)",LiuReichScience2022,3,"2,000-500 BP",17,136,0.19613207876682281,15.211056999999998,145.716839,oceania,14752.004767373863
"Naton Beach Site (Guam, Tamuning-Tumon-Harmon Municipality, Tamuning)",LiuReichScience2022,3,"2,000-500 BP",56,1533,0.19630369544029236,13.519982999999998,144.806559,oceania,14654.488160923365
"Cave of Skulls (California, Calaveras County)",NakatsukaReichNature2023,3,"2,000-500 BP",6,15,0.19980120658874512,38.196,-120.68049999999998,americas,16611.1740418909
"Chinchawas (Ancash Region, Huaraz Province, Yupash)",NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",5,6,0.20002040266990662,-9.582555,-77.697503,americas,23312.541476416925
"San Catalina Island (California, Los Angeles County)",ScheibKivisildScience2018,3,"2,000-500 BP",6,6,0.2003656029701233,33.38333,-118.41700000000002,americas,17183.429430522912
"El Diquecito (Córdoba Province, San Justo Dpto.)",Maravall-LópezNoresNature2025,3,"2,000-500 BP",7,21,0.20051558315753937,-30.889999999999993,-62.84000000000002,americas,26134.243549723233
"Akapana (La Paz Department, Ingavi Province, Tiwanaku)",PopovićBacaSciAdv2021,3,"2,000-500 BP",5,7,0.2006741762161255,-16.5564,-68.6725,americas,24470.416084201326
"Preacher's Cave (Eleuthera, North part of Island)",FernandesReichNature2021; NägeleSchroederScience2020; SchroederWillerslevPNAS2018,3,"2,000-500 BP",8,10,0.20181629061698914,25.55711,-76.6952,americas,20081.547464358504
"Sambaqui do Limão (East Espírito Santo, Serra Municipality)",FerrazPosthNatEcolEvol2023,3,"2,000-500 BP",4,6,0.20218312740325928,-20.32,-40.33,americas,26517.23498118516
"Juan Dolio (Southeast Coast, San Pedro de Macorís)",FernandesReichNature2021,3,"2,000-500 BP",7,21,0.2031707763671875,18.432016,-69.40884800000002,americas,21168.054086018543
"Atajadizo (Southeast Coast, Altagracia, Yuma River Mouth of the)",FernandesReichNature2021,3,"2,000-500 BP",18,136,0.20395883917808533,18.394444000000004,-68.60999999999999,americas,21222.32188792724
"Botigiriayocc (Ayacucho Region, Lucanas Province, Laramate District)",NakatsukaFehren-SchmitzCell2020; PosthReichCell2018,3,"2,000-500 BP",4,6,0.20439529418945312,-14.275556,-74.843611,americas,23919.349144889587
"Andres (Southeast Coast, Santo Domingo, Boca Chica)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.20456022024154663,18.44,-69.642,americas,21152.50517647353
"Sanctuary Blue Hole (Andros, South Andros)",FernandesReichNature2021,3,"2,000-500 BP",7,21,0.20481747388839722,24.095899,-77.561501,americas,20153.736382252275
"La Caleta (Santo Domingo, Boca Chica)",FernandesReichNature2021,3,"2,000-500 BP",60,1711,0.20487062633037567,18.450601999999993,-69.68628199999999,americas,21148.747510903326
"Cueva Juana (Samaná, Cabo Samaná, Las Galeras)",FernandesReichNature2021,3,"2,000-500 BP",4,6,0.2053297907114029,19.24,-69.2,americas,21109.906858430608
"El Soco (Southeast Coast, San Pedro de Macorís, Ramón Santana, Playa Nueva Romana)",FernandesReichNature2021,3,"2,000-500 BP",16,88,0.20536059141159058,18.447,-69.187,americas,21180.85923860503
Rio Uncallane (Rio Ilave Basin),LindoDiRienzoSciAdv2018,3,"2,000-500 BP",5,10,0.20547792315483093,-16.20002,-69.7,americas,24380.104998599796
Lovelock Cave (Nevada),Moreno-MayarWillerslevScience2018,3,"2,000-500 BP",4,6,0.20578572154045105,39.96,-118.56,americas,16497.542312114976
Huaca Pucllana (Lima),NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",12,19,0.20633408427238464,-12.111111,-77.03388900000002,americas,23594.25170359941
Cueva De Los Muertos Chiquitos (Rio Zape),NakatsukaReichNature2023,3,"2,000-500 BP",10,42,0.20718461275100708,25.812514,-105.79170000000002,americas,18430.04346278053
"Tayopa (Sonora, Sahuaripa)",NakatsukaReichNature2023,3,"2,000-500 BP",14,63,0.20746147632598877,29.062000000000005,-108.92100000000002,americas,17970.337865684098
Anse à la Gourde (Pointe de Chateaux peninsula),NägeleSchroederScience2020,3,"2,000-500 BP",4,6,0.20831793546676636,16.263,-61.22,americas,21886.49011210516
Lavoutte (Cas-en-Bas),NägeleSchroederScience2020,3,"2,000-500 BP",12,52,0.20837055146694183,14.091000000000001,-60.926000000000016,americas,22098.163575585437
UC-012 (Chincha Valley),BongersFehren-SchmitzPNAS2020,3,"2,000-500 BP",4,6,0.20837880671024323,-13.476219,-76.016683,americas,23780.32135134108
Paso del Indio (Vega Baja),Nieves-ColonMolBioEvol2020; NägeleSchroederScience2020,3,"2,000-500 BP",8,23,0.20843559503555298,18.45239,-66.3991,americas,21358.87822891839
El Brujo (North Coast),NakatsukaFehren-SchmitzCell2020,3,"2,000-500 BP",9,27,0.2085748165845871,-7.9149780000000005,-79.305486,americas,23065.53182798168
"Man Nadol - Peinioar (Caroline Islands, Pohnpei, Temwen Island)",LiuReichScience2022,3,"2,000-500 BP",4,6,0.20914699137210846,6.842836,158.334233,oceania,16195.65391280847
"La Playa (Sonora, Cerro Trincheras)",NakatsukaReichNature2023,3,"2,000-500 BP",11,44,0.20915770530700684,30.39171,-111.53383,americas,17730.017435892867
Chichén Itzá (Yucatán),BarqueraKrauseNature2024,3,"2,000-500 BP",53,692,0.21114817261695862,20.683056,-88.56861099999999,americas,19801.46940144596
Futuna (Tafea Province),PosthPowellNatEcolEvol2018,3,"2,000-500 BP",4,6,0.21421007812023163,-19.519667,170.226106,oceania,18221.142001238135
"Ekven (Chukotka Autonomous Okrug, Chukotsky District)",FlegontovSchiffelsNature2019; HarneyPinhasiGenomeRes2021; SikoraWillerslevNature2019,3,"2,000-500 BP",14,91,0.21717093884944916,66.12138300000001,-170.460341,asia,11616.874873023919
"Uelen (Chukotka Autonomous Okrug, Chukotsky District)",FlegontovSchiffelsNature2019; SikoraWillerslevNature2019,3,"2,000-500 BP",5,6,0.21956098079681396,66.161126,-169.8223,asia,11621.721519294866
"Jiangxifen (Yunnan, West_YN)",WangFuScience2025,3,"2,000-500 BP",5,10,0.2257520854473114,25.7,102.2,asia,9348.401065738419
"Xingyi (Yunnan, Central_YN)",WangFuScience2025,3,"2,000-500 BP",4,6,0.22964097559452057,24.19,102.82,asia,9470.032264195173
"Blihun site (Eastern Taiwan, Hanben)",WangReichBioRxiv2020; WangReichNature2021,3,"2,000-500 BP",46,368,0.232844278216362,24.327778000000002,121.76555600000005,asia,11200.314204889344
"Tavan Khailaast (Khentii Province, Delgerkhaan District)",LeeGakuhariHPGG2024,3,"2,000-500 BP",4,6,0.23398283123970032,47.1711,109.0238,asia,9199.302705407732
"Jinlianshan (Yunnan, Central_YN)",WangFuScience2025,3,"2,000-500 BP",27,238,0.2341662496328354,24.700000000000003,103.0,asia,9464.985376640127
"Longsangquduo (Tibet, Shigatse)",WangFuSciAdv2023,3,"2,000-500 BP",14,91,0.2355247139930725,29.699999999999996,89.1,asia,7985.178505620233
"Latuotanggu (Tibet, Shigatse)",WangFuSciAdv2023; WangFuScience2025,3,"2,000-500 BP",5,10,0.2360910177230835,28.9,88.6,asia,7963.124820216457
Samdzong Tomb (Mustang District),JeongWarinnerPNAS2016; LiuJeongNatComm2022,3,"2,000-500 BP",12,47,0.23673321306705475,29.27999999999999,84.02999999999999,asia,7523.919381778882
"Pulanduowa (Tibet, Ngari Prefecture)",BaiFuCurrBiol2024,3,"2,000-500 BP",7,21,0.23771308362483978,33.3799,79.73619999999998,asia,7030.78285804874
Daeseong-dong (Gyeongsangnam-do),GelabertPinhasiCurrBiol2022,3,"2,000-500 BP",7,21,0.23894758522510529,35.24,128.88,asia,11225.677687919453
"Dulan Wayan Reservoir Site (Qinghai, Dulan County, Reshui Town)",ZhuWeniScience2022,3,"2,000-500 BP",10,16,0.2390454113483429,36.2214987,98.16696920000001,asia,8616.03234238141
Koror Quarry (Koror Island),LiuReichCell2026,3,"2,000-500 BP",8,20,0.24037793278694153,7.3517537,134.498934,oceania,13587.265118185267
Yappa Nhae 2 (Mae Hong Son Province),CarlhoffKrauseNatComm2023,3,"2,000-500 BP",26,323,0.24075022339820862,19.60001,98.25,asia,9240.394088028559
"Zaan-Khoshuu (Bulgan Province, Dashintshilen District)",JeongWarinnerCell2020,3,"2,000-500 BP",6,15,0.2420242428779602,47.854689,104.04602,asia,8817.889576331896
"Bodzia (Kuyavian-Pomeranian Province, Wrocław County, Brześć Kujawski)",MargaryanWillerslevNature2020,3,"2,000-500 BP",5,9,0.2454616129398346,52.7,18.9,europe,5169.544656673563
"Alsike (Uppsala län, Knivsta)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",4,6,0.24603617191314697,59.8,17.8,europe,5904.6494419342935
"Dunum (Niedersachsen, Weser-Ems, Wittmund)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",12,45,0.2462301105260849,53.59623199999999,7.645448000000001,europe,5762.967284853181
"Tsagaan-Chuluut (Dornod Province, Gurvanzagal District)",JeongWarinnerCell2020,3,"2,000-500 BP",7,21,0.24635322391986847,49.14463,114.877124,asia,9560.754984660329
"Gurvan Dov (Khentii Province, Delgerkhaan District)",LeeGakuhariHPGG2024,3,"2,000-500 BP",5,10,0.24743664264678955,47.0155,109.0636,asia,9206.371702487007
"Drantum (Niedersachsen, Weser-Ems, Cloppenburg)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",17,120,0.24778588116168976,52.81474,8.192343,europe,5684.197080343743
"Csólyospálos-Felsőpálos (Csongrád-Csanád County, Kistelek)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.24926717579364777,46.43606,19.89108,europe,4586.633721902832
"Albertirsa-Szentmártoni-ut (Pest County, Cegléd)",Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",7,21,0.25024545192718506,47.24495100000001,19.628051,europe,4661.292756860338
"Leobersdorf (Lower Austria, Baden District)",WangHofmanováNature2025,3,"2,000-500 BP",139,7143,0.2507133185863495,47.916667000000004,16.216666999999998,europe,4907.138471693268
"Zaflah (Soqotra, Momi)",SirakReichNatEcolEvol2024,3,"2,000-500 BP",21,183,0.2512170970439911,12.509366669999999,54.431450000000005,asia,5544.461329409565
"Karda (Jönköpings län, Värnamo)",MargaryanWillerslevNature2020,3,"2,000-500 BP",6,5,0.25161007046699524,57.18,13.930000000000001,europe,5759.849713980935
"Sandby Borg (Kalmar län, Mörbylånga)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",7,21,0.25166526436805725,56.550000000000004,16.63,europe,5612.179380792423
Torre Velha (Alentejo region),Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",7,13,0.25167354941368103,38.300000000000004,-7.8999999999999995,europe,6765.173202590644
"Gnezdovo (Smolensk Oblast, Smolensky District, Gnezdovo Village)",MargaryanWillerslevNature2020,3,"2,000-500 BP",11,17,0.2520167827606201,54.779999999999994,31.87,asia,5202.226725065607
"Tavan-Tolgoi (Sükhbaatar Province, Ongon District)",JeongWarinnerCell2020,3,"2,000-500 BP",4,6,0.25232255458831787,45.357206,113.142056,asia,9558.325108979825
Tollemosegard (Zealand Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",4,6,0.2524614632129669,55.87,12.08,europe,5716.312330295342
"Kunszállás-Fülöpjakab (Bács-Kiskun County, Kecskemét)",Gnecchi-RusconeHofmanováNature2024; Gnecchi-RusconeKrauseCell2022,3,"2,000-500 BP",60,1694,0.2524833679199219,46.75067900000001,19.738192000000005,europe,4618.246911005175
Public Library Site/Folkebibliotekstomten (Trondheim),MargaryanWillerslevNature2020,3,"2,000-500 BP",7,10,0.2525845766067505,63.43,10.39,europe,6444.8717305772225
Levanluhta (Isokyro),LamnidisSchiffelsNatComm2018; SikoraWillerslevNature2019,3,"2,000-500 BP",8,5,0.25265926122665405,62.948744,22.410146,europe,6166.902744211873
"Vasterhus (Jämtlands län, Östersund)",Rodríguez-VarelaGötherströmCell2023,3,"2,000-500 BP",7,21,0.25287458300590515,63.199999999999996,14.5,europe,6321.157881003286
"Turasu (Tian Shan, Central Steppe, Issyk-Kul Region, Tong District)",DamgaardWillerslevNature2018,3,"2,000-500 BP",5,10,0.25311601161956787,42.074444,76.966667,asia,6734.566813123249
"Eastry (England, Kent)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",6,10,0.25311949849128723,51.245326,1.303369,europe,6031.7470789820145
Cambridgeshire (England),HuiKivisildSciAdv2024,3,"2,000-500 BP",158,3002,0.25339728593826294,52.205,0.12250000000000005,europe,6143.583518217185
Marvelė Necropolis (Kaunas City),AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.2537481188774109,54.8985,23.9036,europe,5273.221038376748
"St John's College Oxford (England, Oxford)",MargaryanWillerslevNature2020,3,"2,000-500 BP",21,169,0.25388872623443604,51.760000000000005,-1.2600000000000005,europe,6218.163582052835
"Uelgi (Chelyabinsk Oblast, Kunashaksky District, Kanzafarovo Village)",GerberSzécsényi-NagyBioRxiv2024; GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",9,36,0.254116415977478,55.84855,61.55211,asia,6187.478154733727
"Anderten (Niedersachsen, Hannover, Hannover Region)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",14,78,0.2542271912097931,52.359733,9.869502999999998,europe,5562.155892850144
"Lakenheath (England, Suffolk)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",16,105,0.25433629751205444,52.413832,0.521962,europe,6126.020452764426
Ribe (Jutland Region),MargaryanWillerslevNature2020,3,"2,000-500 BP",9,36,0.25447511672973633,55.33,8.76,europe,5823.271058588167
"Ridgeway Hill Mass Grave (England, Dorset, Weymouth)",MargaryanWillerslevNature2020,3,"2,000-500 BP",10,45,0.25468018651008606,50.671087899999996,-2.465799,europe,6268.4288522468
"Sant' Imbenia (Sardinia, Sassari, Porto Conte)",AntonioPritchardeLife2024,3,"2,000-500 BP",4,6,0.254897803068161,40.5938,8.2045,europe,5362.027518096405
Kaagården (Langelands Sønder),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,15,0.2549748420715332,54.8495103,10.766006599999999,europe,5692.649500309767
Skovgårde (Zealand/ Bårse),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.25501134991645813,55.07927,11.95793,europe,5656.813007368824
"Skien nor (Nor South, Vestfold og Telemark, Telemark)",MargaryanWillerslevNature2020,3,"2,000-500 BP",4,6,0.2552119791507721,59.22,9.59,europe,6094.904459487885
Oland,MargaryanWillerslevNature2020,3,"2,000-500 BP",30,400,0.2553260326385498,56.87923640000002,16.721276499999995,europe,5641.1711658924705
Bogøvej (Langelands Sønder),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",9,30,0.255482017993927,54.8711699,10.703644,europe,5697.204421272073
"Ivanov-Mys-1 (Omsk Oblast, Tevrizsky District)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.2556079626083374,57.528804,72.526059,asia,6855.229471747694
"Salme (Saare County, Saaremaa Municipality, Tehumardi Village)",MargaryanWillerslevNature2020,3,"2,000-500 BP",34,561,0.2556232810020447,58.17000000000001,22.25,europe,5650.615610886616
64 (Eastern Settlement),MargaryanWillerslevNature2020,3,"2,000-500 BP",6,14,0.2557056248188019,60.99,-45.42000000000001,americas,19468.936216672235
"Székesfehérvár-Rádiótelep (Fejér County, Székesfehérvár)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",5,10,0.25577595829963684,47.193338,18.420655,europe,4726.555818896449
"Kopparsvik (Gotlands län, Gotland)",MargaryanWillerslevNature2020,3,"2,000-500 BP",22,188,0.25587067008018494,57.630000000000024,18.279999999999994,europe,5672.840254617407
"Karanayevo (Bashkortostan, Mechetlinsky District, Karanayevo Village)",GyurisSzécsényi-NagyCell2025,3,"2,000-500 BP",5,10,0.2559034824371338,55.64089,58.29574,asia,6015.556186952736
Lejre (Zealand Region),MargaryanWillerslevNature2020; McCollWillerslevBioRxiv2025,3,"2,000-500 BP",5,7,0.25592729449272156,55.6,11.95,europe,5699.480926196551
"Staraya-Ladoga (Leningrad Oblast, Olhava District)",MargaryanWillerslevNature2020,3,"2,000-500 BP",17,128,0.25598374009132385,60.0,32.3,asia,5783.209850788724
Regnemark (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.25605326890945435,55.4642932,11.9884963,europe,5686.732078677517
Kilteasheen (Roscommon County),GretzingerSchiffelsNature2022,3,"2,000-500 BP",39,597,0.25610417127609253,54.00684,-8.202308000000004,europe,6732.934968079131
"Alt-Inden (Nordrhein-Westfalen, Köln, Düren)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",17,136,0.25613540410995483,50.846122,6.357818,europe,5687.300377479429
Øbjergaard (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",4,6,0.2561992406845093,55.1162152,11.829094,europe,5665.444896342553
"Weklice (Warmian-Masurian Province, Elbląg County, Elbląg)",AntonioPritchardeLife2024,3,"2,000-500 BP",9,36,0.2562386989593506,54.1176,19.5742,europe,5285.7335016070565
"Frojel (Gotlands län, Gotland)",MargaryanWillerslevNature2020,3,"2,000-500 BP",29,291,0.256258100271225,57.33999999999999,18.190000000000005,europe,5645.88771944763
"Sárbogárd-Tringer-tanya (Fejér County, Sárbogárd)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",12,66,0.2562904953956604,46.892201,18.620444999999997,europe,4693.959307799076
"Mödling-Lerchengasse (Lower Austria, Mödling District)",WangHofmanováNature2025,3,"2,000-500 BP",5,10,0.2562943994998932,48.08153,16.28536,europe,4913.660109956481
"Hofstadir (Northeastern Region, Skútustaðahreppur)",MargaryanWillerslevNature2020,3,"2,000-500 BP",14,85,0.25638946890830994,65.61,-17.16,europe,7611.368515929743
Koksijde (Abbey of Saint Idesbald),SassoKivisildPNAS2024,3,"2,000-500 BP",27,243,0.2564097046852112,51.114,2.6455,europe,5938.680592121342
"Varnhem (Västra Götalands län, Skara)",MargaryanWillerslevNature2020,3,"2,000-500 BP",31,424,0.25647449493408203,58.38000000000003,13.649999999999995,europe,5879.166334775733
"Kiskőrös-Vágóhídidűlő (Bács-Kiskun County, Kiskőrös)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2566012442111969,46.61994,19.44131,europe,4626.176536421984
"Wulpen (Flemish Region, West Flanders, Koksijde Municipality)",SassoKivisildPNAS2024,3,"2,000-500 BP",6,14,0.2568508982658386,51.1,2.6999999999999997,europe,5934.5720304051265
"Zalavár-Vársziget-Hadrianus-Templom (Zala County, Keszthely)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",19,171,0.2569984793663025,46.6693,17.166100000000004,europe,4770.61467547497
"Norton East Mill/Bishops Mill (England, North Yorkshire, Stockton-on-Tees, Norton)",GretzingerSchiffelsNature2022; MartinianoBradleyNatComm2016,3,"2,000-500 BP",9,36,0.25699859857559204,54.594544,-1.3093983,europe,6328.43646843764
São Miguel de Odrinhas (Odrinhas),Roca-RadaTeixeiraGenomeBiol2025,3,"2,000-500 BP",6,10,0.25702232122421265,38.88999999999999,-9.37,europe,6868.705999616702
029a (Eastern Settlement),MargaryanWillerslevNature2020,3,"2,000-500 BP",8,9,0.25713860988616943,61.18,-45.68,americas,19446.21448925475
"Kiskundorozsma-Kettőshatár-2 (Csongrád-Csanád County, Szeged)",MarótiTörökCurrBiol2022,3,"2,000-500 BP",4,6,0.2572195827960968,46.38003,20.08944,europe,4570.9976034680785
Mosede Fort (Zealand),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",12,35,0.2572824954986572,55.56443950000001,12.2745516,europe,5682.8536642612235
Skongeneshelleren (Western Norway/ Sogn and Fjordane),McCollWillerslevBioRxiv2025,3,"2,000-500 BP",6,15,0.25732675194740295,62.02973527,5.126940543,europe,6489.75051909527
"Bodajk-Homoki-dűlő (Fejér County, Mór)",GerberSzécsényi-NagySciAdv2024,3,"2,000-500 BP",6,15,0.2573419511318207,47.31911,18.238091999999998,europe,4746.0475716241945
"Polhill (England, Kent)",GretzingerSchiffelsNature2022,3,"2,000-500 BP",9,36,0.2574400305747986,51.3,0.2,europe,6106.588838989968
"Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",VeeramahBurgerPNAS2018,3,"2,000-500 BP",17,71,0.25744199752807617,48.89,12.57,europe,5192.176618442483
